sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,residual_spread,safety_multiplier,attenuated
A099766128UI0NCS98N1E:validation:B001YTD3G4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31614193320274353,1.0,0
A10220YORA6MUU:validation:B006LRRQK8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31468135118484497,1.0,0
A103584DULBU65:validation:B00GXBEV0A,head,18,15,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3127062916755676,1.0,0
A103BJIOJSDJL1:validation:B004AIAVYS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3642427921295166,1.0,0
A1047EDJ84IMAS:validation:B00188IFHS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3158757984638214,1.0,0
A10WDRM4UQJ9EO:validation:B002QFGQAK,head,42,40,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3158426582813263,1.0,0
A10X20OIBA96ND:validation:B003V265QW,head,41,40,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31697630882263184,1.0,0
A10Y5RD8QNMHEZ:validation:B002C7487U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32878363132476807,1.0,0
A110OOYMFXQPDA:validation:B002H937FW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3119116425514221,1.0,0
A110PQTEI6THU7:validation:B0033VVJSK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3106178641319275,1.0,0
A116ZS3G8HEKQN:validation:B002WTC37A,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3128437399864197,1.0,0
A117Y5J7LC8SMP:validation:B000ITQ9WQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31525635719299316,1.0,0
A11HLJWFG5DO8K:validation:B006WVCF40,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3138054311275482,1.0,0
A11HXOFCYE85QE:validation:B0055HK65W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36572176218032837,1.0,0
A11JWVCT7N93NH:validation:B0094GGRTY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.309977263212204,1.0,0
A11NYM9RGQ95JA:validation:B000CC08VC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31215304136276245,1.0,0
A11SPSEM08VIXX:validation:B003EH20ZO,head,17,45,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31550779938697815,1.0,0
A11X1K0H5TXY0V:validation:B000SSNSAS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31702733039855957,1.0,0
A11XGZ5H4NOQTN:validation:B008KYKTFO,head,,75,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.31249046325683594,1.0,0
A11Y1NMAMM89HA:validation:B009K2BC2Y,tail,,78,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.340226411819458,1.0,0
A1235J5HSC60MW:validation:B0007V9API,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31616175174713135,1.0,0
A124MQESI6PUUT:validation:B005R3IPJI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3234093189239502,1.0,0
A125DHLL6C0V1I:validation:B000143AY8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31584692001342773,1.0,0
A12BJHX83NXLCS:validation:B005K85R5A,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3175269365310669,1.0,0
A12CKFYESWGOOJ:validation:B0030HTXTY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3198142647743225,1.0,0
A12HACWR7QRA0Y:validation:B00EVM7OJS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31603312492370605,1.0,0
A12IRGQLFE4EBA:validation:B0039UT9QE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3212031126022339,1.0,0
A12RD9GYU6NYFC:validation:B006YQ40ZA,tail,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3149760365486145,1.0,0
A12TCY12RMA0YE:validation:B003SRFD04,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31164461374282837,1.0,0
A12TIX7LTFA6KA:validation:B000UGVVHK,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31676384806632996,1.0,0
A12X9UY8B7SEQ6:validation:B0078PXU7U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36468514800071716,1.0,0
A13IEEF3PBMB0H:validation:B0036OJEFO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31111031770706177,1.0,0
A13K7DI5Q7UXSB:validation:B001J9LLX6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3103504180908203,1.0,0
A13LQFHBEWQBE6:validation:B008YRZA24,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31298303604125977,1.0,0
A140H49J7J4GPA:validation:B00KHH2VOY,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3367811143398285,1.0,0
A14CJRV4WFT278:validation:B00920E03M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36557161808013916,1.0,0
A14ENWEKTHCBXR:validation:B008FZ562E,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31382983922958374,1.0,0
A14GS4919RSRTU:validation:B00469CIMO,tail,,48,1,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.31777697801589966,1.0,0
A14HCVAESP0PPF:validation:B004TI3BKK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3638295531272888,1.0,0
A14MULWQB7ZMLK:validation:B00AFCP9FO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3332156836986542,1.0,0
A14N9YGGSY9MWQ:validation:B0014G59F0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31292834877967834,1.0,0
A14NHXPYTSZ2HT:validation:B00K861Z4G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31457871198654175,1.0,0
A14SMPKVVKL7OC:validation:B000WM2V9O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31058409810066223,1.0,0
A14VLF7TJF5LHD:validation:B001G52ZHO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31312140822410583,1.0,0
A14ZQ6SY0IX99F:validation:B00027DMSI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31341177225112915,1.0,0
A158XRI6AASL6:validation:B004NG0QJ2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3648402690887451,1.0,0
A15BI2LVYM2GIW:validation:B00HNKRWX8,head,37,35,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31451794505119324,1.0,0
A15DMAQKO3I0PX:validation:B000EBZ7XK,head,4,3,1,1.0,0.43067655807339306,1.0,1.0,0.5,1.0,1,0,0.3277401030063629,1.0,0
A15FS5MQ5C1OVU:validation:B005C1FNL8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31632429361343384,1.0,0
A15GLA5W3FT2RB:validation:B006IBM21K,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.31621822714805603,1.0,0
A15O192EI39W4V:validation:B00375L8JC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33095088601112366,1.0,0
A15U1Z3N0L3C12:validation:B004YBW5T0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31335771083831787,1.0,0
A15UB831MFD7SS:validation:B008A76RKW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36448097229003906,1.0,0
A15WIF4WWIIJ0C:validation:B005Z41P28,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3160971403121948,1.0,0
A16NKS38QSBLZ9:validation:B003H8180I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3173750340938568,1.0,0
A16QWIQQJI1N2:validation:B003FS3L9G,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31589609384536743,1.0,0
A16VM71BLBCMMK:validation:B008B4TIPA,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31288063526153564,1.0,0
A16Z2OECAUX8Z4:validation:B00CTKKE7I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31647157669067383,1.0,0
A17212FTEQGFV0:validation:B00JYY576U,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3349577784538269,1.0,0
A17FRGDX4IJL0D:validation:B003FBKBI2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3361038267612457,1.0,0
A17JK5TMYSPIV:validation:B001LQJBUW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30942171812057495,1.0,0
A17LXHOM7K4E9V:validation:B002QFSIW4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3159234821796417,1.0,0
A181R5HQNB2A08:validation:B002XHJI9W,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3149014115333557,1.0,0
A1843D2TT3689D:validation:B005TT8T46,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33423954248428345,1.0,0
A186M8O3IGIR1Q:validation:B0043P0J5O,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3164767324924469,1.0,0
A188322MDQMDU8:validation:B006GQSH0C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3390815258026123,1.0,0
A18FGK5F4VZPHO:validation:B001DOA73C,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31148064136505127,1.0,0
A18GU4YPSBMSX1:validation:B003GMS8NK,tail,45,45,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.31653884053230286,1.0,0
A18HIYY2HJF08Z:validation:B004ATTGSY,head,14,12,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.31091928482055664,1.0,0
A18JYHZAJUVU3X:validation:B003VPTA2U,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36471498012542725,1.0,0
A18KIFDGDE69Y9:validation:B007O7AZBG,head,5,6,1,1.0,0.38685280723454163,1.0,1.0,0.3562071871080222,1.0,1,0,0.3169887661933899,1.0,0
A18R9FIQLXLEOR:validation:B007BLN17K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3114173412322998,1.0,0
A18W8WBSNKP6VE:validation:B009GIOVKC,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2645493149757385,1.0,0
A18Y6FGU02WAPP:validation:B00795XKXS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3104424476623535,1.0,0
A1972S1RPX618R:validation:B001QOGXOG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31343069672584534,1.0,0
A197BFZ8BSVSO2:validation:B0009OAGSI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36421018838882446,1.0,0
A19A2AR0D9JX0A:validation:B004UVRYQS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.30917996168136597,1.0,0
A19CZ4AFTM2KKG:validation:B007AU0FXA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3164280354976654,1.0,0
A19D3N662QS9WD:validation:B00D6EDGYE,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.315546452999115,1.0,0
A19GYKRVE3SP00:validation:B001TSJ7ZQ,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31462061405181885,1.0,0
A19R5G9GKJXAAR:validation:B00150LT40,head,3,3,1,1.0,0.5,1.0,1.0,0.5,1.0,0,0,0.3131069540977478,1.0,0
A19ZE9E4C1L3IY:validation:B000BIXP5S,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31024226546287537,1.0,0
A1A027UELK4JZC:validation:B00D18ZDM8,head,11,11,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.3132931590080261,1.0,0
A1A4T737KJWM79:validation:B003VMU63K,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3287014961242676,1.0,0
A1ACQTM37W2YCY:validation:B004TSFE28,head,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.31550830602645874,1.0,0
A1AHCD4SRVU5W1:validation:B0033PSM6S,head,5,5,1,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,0,0,0.3148593008518219,1.0,0
A1AMGGKW9GI7EC:validation:B002L6PXNA,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3165854811668396,1.0,0
A1APAJ51YUTV1A:validation:B009RNUH4A,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3131769299507141,1.0,0
A1APK6FWZC13B:validation:B00AO4EKSU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3655094504356384,1.0,0
A1B29BL4GE4U87:validation:B0048KSGZO,head,39,35,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3175050616264343,1.0,0
A1B3NT5FGPHU6Q:validation:B002NBF8SI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3179134130477905,1.0,0
A1B97RCT0SQ4N1:validation:B005CK3GIQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31386369466781616,1.0,0
A1BHZ0B7FRQ8OD:validation:B000L9YYTS,head,8,8,1,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,0,0,0.31407788395881653,1.0,0
A1BPEZTXGJNZEP:validation:B003OELYFO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33967122435569763,1.0,0
A1BVE2ZIBKJ7YI:validation:B002C67EN6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3227713406085968,1.0,0
A1BYQ846SV5Q3V:validation:B003COAFPQ,head,30,28,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.3158961236476898,1.0,0
A1C02Z83O2MJHO:validation:B007U7QR26,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3171755075454712,1.0,0
A1C0TY8QPGL19I:validation:B004Y9PLB6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.33370691537857056,1.0,0
A1C6WEXRN8UGUK:validation:B0076LBMI0,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3110750913619995,1.0,0
A1C80VYQMM3FQB:validation:B009MY07F8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31571003794670105,1.0,0
A1C9FRE9C9B0EX:validation:B000JY5B42,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31589818000793457,1.0,0
A1CGTGE3B4DA3E:validation:B008KNK7UW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3654879331588745,1.0,0
A1CKAZZ3Z647NA:validation:B001E5EDJY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3101426661014557,1.0,0
A1D0JZSTL2PRSM:validation:B002P9FGWQ,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31058990955352783,1.0,0
A1DBQHU8GY6VOP:validation:B000NBNZXK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3161056637763977,1.0,0
A1E0B29CH9R4US:validation:B008TBTA6C,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31645694375038147,1.0,0
A1E50J31E4Y3YN:validation:B0019IC2N0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31569257378578186,1.0,0
A1E5ES7JLRJKK2:validation:B008U12YV4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32836484909057617,1.0,0
A1E8T455WK02AF:validation:B007IUPZJG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36625123023986816,1.0,0
A1E9ZNXMS86DBT:validation:B000AADG8I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31559696793556213,1.0,0
A1EEC7G4TRFUA:validation:B007B3T47Y,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3155725598335266,1.0,0
A1EGEAS8DMGRJJ:validation:B00AVWJROM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31450605392456055,1.0,0
A1EGQN4IERM4YI:validation:B005EMQKHG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31098175048828125,1.0,0
A1EI7VZV0HYC3D:validation:B004Y9GVZG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3143259882926941,1.0,0
A1EJLQY0WCBLO3:validation:B00I1ISDZM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.36414504051208496,1.0,0
A1EK2DK7O4LMIB:validation:B002HK2GI0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31604689359664917,1.0,0
A1ES2Z4ZX6IWBK:validation:B004HR2PAK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31651967763900757,1.0,0
A1EWLSWOVAIYLJ:validation:B0062PIHZW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.32376155257225037,1.0,0
A1F98QM3ACQKYC:validation:B005Z41P28,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.36471229791641235,1.0,0
A1FBI47S27IRJJ:validation:B005HO0A18,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3153434693813324,1.0,0
A1FBO49PEOBR4V:validation:B001EYFYNO,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31462523341178894,1.0,0
A1FE942BF1XBFE:validation:B003Y57G7I,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3138354420661926,1.0,0
A1FUF81GI1TZWE:validation:B000142C1A,head,5,4,1,1.0,0.38685280723454163,1.0,1.0,0.43067655807339306,1.0,1,0,0.3135780692100525,1.0,0
A1FWJWEYS0G91D:validation:B0001XLSR0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3144088387489319,1.0,0
A1G5FIEA40QCT4:validation:B00157S30Q,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3101571202278137,1.0,0
A1G9MDUJXFBTOK:validation:B000LUX3VC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3162437379360199,1.0,0
A1GDTB90WVF18G:validation:B008BMQNPU,tail,,57,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.3168303370475769,1.0,0
A1GIOMSG1FZJ9Y:validation:B002JSL6QI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3112761378288269,1.0,0
A1GP64OFRUNIM9:validation:B004MKNUAG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31594666838645935,1.0,0
A1GXC6Z7XPOUD8:validation:B00022WA9K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34068751335144043,1.0,0
A1GZMWBPWGZH8U:validation:B009SCRSHE,head,2,2,1,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,0,0,0.37170708179473877,1.0,0
A1H5NEUJQ7J682:validation:B008KNK7UW,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31492525339126587,1.0,0
A1HAL2KJHF0TZ4:validation:B00AZBTUNC,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3143790066242218,1.0,0
A1HCP7835NATAH:validation:B00ADRH2OM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.31176280975341797,1.0,0
