sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,residual_spread,safety_multiplier,attenuated
A00414041RD0BXM6WK0GX:validation:B00GRTQBTM,tail,,51,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.30481085181236267,1.0,0
A029527620Q3SK5XW16RR:validation:B001ET76EY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28719809651374817,1.0,0
A101E37WFPUEII:validation:B006L0XVEU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2916386127471924,1.0,0
A103ZVTCQUF348:validation:B007R6AOA6,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28483790159225464,1.0,0
A10AVFDDU87KJ4:validation:B000271KR8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2812758684158325,1.0,0
A10NJPRAGAWRCA:validation:B007PKSWQM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28375470638275146,1.0,0
A10X8YSZ83R2AJ:validation:B001LXMI3M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2884240448474884,1.0,0
A10Y098YW7HDZJ:validation:B007L7XQT2,tail,,83,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.2872333526611328,1.0,0
A11LGC72DJCXXZ:validation:B008PTPSF0,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29412931203842163,1.0,0
A11LZHTXDHSHA8:validation:B0063TVD94,tail,,54,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.28434962034225464,1.0,0
A122QASAEOTNM8:validation:B001H54VJI,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29187658429145813,1.0,0
A12BZU9LUL2AOY:validation:B004WPGXSW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2863025367259979,1.0,0
A12ID3728NY8AT:validation:B000HLH79E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2920960783958435,1.0,0
A12LN1UTGCPU4R:validation:B005O30Q0M,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3476678729057312,1.0,0
A12RNPBA6RHPIG:validation:B001EXJPIU,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29551249742507935,1.0,0
A12S38AVBTZ8HI:validation:B00F4VX9G2,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28739073872566223,1.0,0
A12S548AI0R7DU:validation:B006OHM1M8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2890397906303406,1.0,0
A12VIA1V32XSZW:validation:B006ZBP8NM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28457096219062805,1.0,0
A134C9GVEU5TQE:validation:B00GLS58SO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2873528301715851,1.0,0
A137GVYB96VNX3:validation:B007U90J5U,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2830319106578827,1.0,0
A13JU88JAHN72I:validation:B006L67FKK,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29832926392555237,1.0,0
A13QVE6RCEFJGX:validation:B000GCQV9G,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2934536337852478,1.0,0
A13SJWLL0O7OYB:validation:B005GMYQ52,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2925799489021301,1.0,0
A13STKDYQO5DQ8:validation:B0008IV7BU,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28363096714019775,1.0,0
A1433NBG6QPR1D:validation:B009ND81NS,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3059270977973938,1.0,0
A149I93AGD8XQV:validation:B007RTR89S,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29125651717185974,1.0,0
A14C1ATPQD4DY7:validation:B002UUT38I,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28264012932777405,1.0,0
A14DR2RP5PAKNS:validation:B004VMGTY4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.35033756494522095,1.0,0
A14G3AZAND93VM:validation:B00GTBZOVE,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2989366054534912,1.0,0
