sample_key,target_group,baseline_rank,candidate_rank,union_covered,baseline_Recall@10,baseline_NDCG@10,baseline_Recall@50,candidate_Recall@10,candidate_NDCG@10,candidate_Recall@50,changed,broad_harm,residual_spread,safety_multiplier,attenuated
A0614215ICIJ7IVV472R:validation:B0091W3622,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28141194581985474,1.0,0
A0908131Z7BWYSMRQ16T:validation:B0069FDR96,head,10,10,1,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,0,0,0.2858225107192993,1.0,0
A1059MG8KDS2AL:validation:B0067H6JGY,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29512572288513184,1.0,0
A10C5CJK1YKGV0:validation:B00A0J09GG,head,29,28,1,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0.2823067903518677,1.0,0
A10EA0CWQ2AC58:validation:B00EDY0IJM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2963106632232666,1.0,0
A10IKD1NJ5UYYP:validation:B003V21WO2,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28474006056785583,1.0,0
A10LKWO19E9V2G:validation:B003S16H5A,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2869139313697815,1.0,0
A10M94ASQEBL56:validation:B00GTBZWPW,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28643861413002014,1.0,0
A10O9LX8PH1J8M:validation:B00027DMI8,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28748607635498047,1.0,0
A11DLWWD0138XT:validation:B004VMGU8E,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2893075942993164,1.0,0
A11LJ8I7OAG5R6:validation:B003MJG19K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2845364511013031,1.0,0
A11LNY2OLQSUSV:validation:B00AE07932,head,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0,0.28220635652542114,1.0,0
A11PKTC7A95ST:validation:B001KYO1QO,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.29086732864379883,1.0,0
A11WYHDB1YEZOX:validation:B00B5LOQZI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28872621059417725,1.0,0
A124ZI1G2QER1D:validation:B00BKH9HRE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2888108193874359,1.0,0
A125XVN95UDZWO:validation:B009T8GA12,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3016366958618164,1.0,0
A12AMCBUFJYX9H:validation:B000RYSXWG,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2882843613624573,1.0,0
A12EYRFV8UVIYN:validation:B000BD0SEE,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.34919774532318115,1.0,0
A12FEE2DLDKX28:validation:B001ET76EY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28898829221725464,1.0,0
A12HMEFOXS3XJZ:validation:B003G0UO48,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28301846981048584,1.0,0
A13F3AIRL9OZ1G:validation:B003NXM9HS,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28956377506256104,1.0,0
A13GZCHAMKWYBT:validation:B00I6CRX04,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28597813844680786,1.0,0
A13WEKTB63G78Y:validation:B004BYUQG4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2902064323425293,1.0,0
A13X7XBBT1DN8U:validation:B00HD7SCLM,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28481629490852356,1.0,0
A1486KL0IOM7VM:validation:B008U2Y9BQ,head,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0,0.27876386046409607,1.0,0
A14ARSM0EG9ZGU:validation:B002BAOMAG,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28847137093544006,1.0,0
A14GJ870I7DW79:validation:B00A76CPUA,head,8,7,1,1.0,0.31546487678572877,1.0,1.0,0.3333333333333333,1.0,1,0,0.2869275212287903,1.0,0
A14IYP5WJSNO73:validation:B00094O6D4,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2924935221672058,1.0,0
A14LRBYWJA09IC:validation:B0009F3O18,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.285067081451416,1.0,0
A14MBQ95YEOKV:validation:B008RIJVTI,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28736206889152527,1.0,0
A14MGBL44O4D5B:validation:B000ZLVUYO,head,3,2,1,1.0,0.5,1.0,1.0,0.6309297535714575,1.0,1,0,0.28575193881988525,1.0,0
A14MOF7D5EUMH1:validation:B00G5KZ7HU,tail,6,6,1,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,0,0,0.28351306915283203,1.0,0
A14PJADYOTPSY4:validation:B0025N244K,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2828168272972107,1.0,0
A14QHGZL6A7YBR:validation:B00C8YCFU4,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28570571541786194,1.0,0
A14R9XMZVJ6INB:validation:B001QT5FMM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28627368807792664,1.0,0
A14WZ2RGOYLJIN:validation:B004KS2NZ8,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3493819534778595,1.0,0
A14XAJMK8UK30T:validation:B003ZS4WJY,head,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.289246529340744,1.0,0
A1595MBNFYL9VE:validation:B005OZGDO8,head,4,4,1,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,0,0,0.29280418157577515,1.0,0
A15CJ5CZE02PQP:validation:B00A51LI1O,head,39,39,1,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0.28857895731925964,1.0,0
A15CLB0OADMQKA:validation:B004K9UAKM,tail,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.28819912672042847,1.0,0
